qua·dra,"nome feminino",kwˈa.dɾə
qua·dra·di·nho,"nome masculino",kwa.dɾa.dʒˈi.ɲʊ
qua·dra·do,adjetivo,kwa.dɾˈa.dʊ
qua·dra·do,"nome masculino",kwa.dɾˈa.dʊ
"qua·dra·ge·ná·ri· o","nome masculino",kwa.dɾa.ʒe.nˈa.ɾjʊ
"qua·dra·ge·ná·ri· o",adjetivo,kwa.dɾa.ʒe.nˈa.ɾjʊ
qua·dra·gé·si·ma,"nome feminino",kwa.dɾa.ʒˈɛ.zi.mə
qua·dra·gé·si·mo,"nome masculino",kwa.dɾa.ʒˈɛ.zi.mʊ
qua·dra·gé·si·mo,número,"kwa.dɾa.ʒˈɛ.zi.mʊ ou kwa.dɾa.ʒˈɛ.zi.mʊ"
qua·dran·gu·lar,adjetivo,kwa.dɾə̃.gu.lˈaɾ
qua·dran·gu·lar,"nome masculino",kwa.dɾə̃.gu.lˈaɾ
qua·dran·te,"nome masculino",kwa.dɾˈə̃.tʃi
qua·drar,verbo,kwa.dɾˈa
qua·dra·tu·ra,"nome feminino",kwa.dɾa.tˈu.ɾə
qua·dri·cro·mi·a,"nome feminino",kwa.dɾi.kɾo.mˈi.jə
qua·drí·cu·la,"nome feminino",kwa.dɾˈi.ku.lə
qua·dri·cu·la·do,"nome masculino",kwa.dɾi.ku.lˈa.dʊ
qua·dri·cu·la·do,adjetivo,kwa.dɾi.ku.lˈa.dʊ
qua·dri·cu·lar,adjetivo,kwa.dɾi.ku.lˈaɾ
qua·dri·cu·lar,verbo,kwa.dɾi.ku.lˈa
qua·dri·e·nal,adjetivo,kwa.dɾi.e.nˈaw
qua·dri·e·nal·men·te,advérbio,kwa.dɾi.e.naw.mˈẽj.tʃi
"qua·dri·é·ni· o","nome masculino",kwa.dɾi.ˈɛ.njʊ
qua·dri·fo·ni·a,"nome feminino",kwa.dɾi.fo.nˈi.jə
qua·dri·ga,"nome feminino",kwa.dɾˈi.gə
qua·dril,"nome masculino",kwa.dɾˈiw
qua·dri·la·te·ral,adjetivo,kwa.dɾi.la.te.ɾˈaw
qua·dri·lá·te·ro,"nome masculino",kwa.dɾi.lˈa.te.ɾʊ
qua·dri·lá·te·ro,adjetivo,kwa.dɾi.lˈa.te.ɾʊ
qua·dri·lha,"nome feminino",kwa.dɾˈi.ʎə
qua·dri·lhar,verbo,kwa.dɾi.ʎˈa
qua·dri·lhei·ro,adjetivo,kwa.dɾi.ʎˈej.ɾʊ
qua·dri·lhei·ro,"nome masculino",kwa.dɾi.ʎˈej.ɾʊ
qua·dri·mes·tral,adjetivo,kwa.dɾi.mes.tɾˈaw
qua·dri·mes·tral·men·te,advérbio,kwa.dɾi.mes.tɾaw.mˈẽj.tʃi
qua·dri·mes·tre,"nome masculino",kwa.dɾi.mˈɛs.tɾi
qua·dri·mo·tor,adjetivo,kwa.dɾi.mo.tˈoɾ
qua·dri·mo·tor,"nome masculino",kwa.dɾi.mo.tˈoɾ
qua·dri·par·ti·do,adjetivo,kwa.dɾi.paɾ.tʃˈi.dʊ
qua·dro,"nome masculino",kwˈa.dɾʊ
qua·drú·pe·de,"nome masculino","kwa.dɾˈu.pe.dʒi ou kwa.dɾˈu.pe.dʒi"
qua·drú·pe·de,adjetivo,kwa.dɾˈu.pe.dʒi
qua·dru·plar,verbo,kwa.dɾu.plˈa
qua·dru·pli·ca·ção,"nome feminino",kwa.dɾu.pli.ka.sˈə̃w
qua·dru·pli·car,verbo,kwa.dɾu.pli.kˈa
quá·dru·plo,número,kwˈa.dɾu.plʊ
quá·dru·plo,"nome masculino",kwˈa.dɾu.plʊ
quá·dru·plo,adjetivo,kwˈa.dɾu.plʊ
qual,artigo,kwˈaw
qual,pronome,kwˈaw
qual,pronome,kwˈaw
qual,interjeição,kwˈaw
qual,conjunção,kwˈaw
qua·li·da·de,"nome feminino",kwa.li.dˈa.dʒi
qua·li·fi·ca·ção,"nome feminino",kwa.li.fi.ka.sˈə̃w
qua·li·fi·ca·da·men·te,advérbio,kwa.li.fi.ka.da.mˈẽj.tʃi
qua·li·fi·ca·do,adjetivo,kwa.li.fi.kˈa.dʊ
qua·li·fi·ca·dor,"nome masculino",kwa.li.fi.ka.dˈoɾ
qua·li·fi·ca·dor,adjetivo,kwa.li.fi.ka.dˈoɾ
qua·li·fi·car,verbo,kwa.li.fi.kˈa
qua·li·fi·ca·ti·va·men·te,advérbio,kwa.li.fi.ka.tʃi.va.mˈẽj.tʃi
qua·li·fi·ca·ti·vo,"nome masculino",kwa.li.fi.ka.tʃˈi.vʊ
qua·li·fi·ca·ti·vo,adjetivo,kwa.li.fi.ka.tʃˈi.vʊ
qua·li·fi·cá·vel,adjetivo,kwa.li.fi.kˈa.vew
qua·li·ta·ti·va·men·te,advérbio,kwa.li.ta.tʃi.va.mˈẽj.tʃi
qua·li·ta·ti·vo,adjetivo,kwa.li.ta.tʃˈi.vʊ
qual·quer,artigo,kwaw.kˈɛɾ
quan·do,conjunção,kwˈə̃.dʊ
quan·do,advérbio,kwˈə̃.dʊ
quan·ta,"nome masculino",kwˈə̃.tə
quan·ti·a,"nome feminino",kwə̃.tʃˈi.jə
quan·ti·ar,verbo,kwə̃.tʃjˈa
quân·ti·co,adjetivo,kwˈə̃.tʃi.kʊ
quan·ti·da·de,"nome feminino",kwə̃.tʃi.dˈa.dʒi
quan·ti·fi·ca·ção,"nome feminino",kwə̃.tʃi.fi.ka.sˈə̃w
quan·ti·fi·ca·do,adjetivo,kwə̃.tʃi.fi.kˈa.dʊ
quan·ti·fi·car,verbo,kwə̃.tʃi.fi.kˈa
quan·ti·fi·cá·vel,adjetivo,kwə̃.tʃi.fi.kˈa.vew
quan·ti·ta·ti·va·men·te,advérbio,kwə̃.tʃi.ta.tʃi.va.mˈẽj.tʃi
quan·ti·ta·ti·vo,"nome masculino",kwə̃.tʃi.ta.tʃˈi.vʊ
quan·ti·ta·ti·vo,adjetivo,kwə̃.tʃi.ta.tʃˈi.vʊ
quan·to,advérbio,kwˈə̃.tʊ
quan·to,"nome masculino",kwˈə̃.tʊ
quan·to,artigo,kwˈə̃.tʊ
quan·to,pronome,kwˈə̃.tʊ
quan·to,pronome,kwˈə̃.tʊ
quan·tum,"nome masculino",kwə̃.tˈũ
quan·za,"nome masculino",kwˈə̃.zə
qu·ão,advérbio,ku.ˈə̃w
qua·ren·ta,"nome masculino",kwa.ɾˈẽj.tə
qua·ren·ta,número,kwa.ɾˈẽj.tə
qua·ren·tão,"nome masculino",kwa.ɾẽ.tˈə̃w
qua·ren·tão,adjetivo,kwa.ɾẽ.tˈə̃w
qua·ren·tar,verbo,kwa.ɾẽ.tˈa
qua·ren·te·na,"nome feminino",kwa.ɾẽ.tˈɛ.nə
qua·ren·te·nar,verbo,kwa.ɾẽ.te.nˈa
qua·ren·to·na,"nome feminino",kwa.ɾẽ.tˈo.nə
qua·res·ma,"nome feminino",kwa.ɾˈez.mə
qua·res·mal,adjetivo,kwa.ɾez.mˈaw
qua·res·mal·men·te,advérbio,kwa.ɾez.maw.mˈẽj.tʃi
qua·res·mar,verbo,kwa.ɾez.mˈa
quark,"nome masculino",
quar·ta,"nome feminino",kwˈaɾ.tə
quar·ta-fei·ra,"nome feminino",kwˌaɾ.tə.fˈej.ɾə
quar·ta-fei·ra,adjetivo,kwˌaɾ.tə.fˈej.ɾə
quar·ta·nis·ta,"nome masculino",kwaɾ.ta.nˈis.tə
quar·ta·nis·ta,"nome feminino",kwaɾ.ta.nˈis.tə
quar·tão,"nome masculino",kwaɾ.tˈə̃w
quar·tar,verbo,kwaɾ.tˈa
quar·te·ar,verbo,kwaɾ.tʃi.ˈa
quar·tei·o,"nome masculino",kwaɾ.tˈej.jʊ
quar·tei·rão,"nome masculino",kwaɾ.tej.ɾˈə̃w
quar·tel,"nome masculino",kwaɾ.tˈɛw
quar·tel-ge·ne·ral,"nome masculino",kwaɾ.tˌɛw.ʒe.ne.ɾˈaw
quar·tel-mes·tre,"nome masculino",kwaɾ.tˌɛw.mˈɛs.tɾi
quar·te·la·da,"nome feminino",kwaɾ.te.lˈa.də
quar·te·to,"nome masculino",kwaɾ.tˈe.tʊ
quar·til,"nome masculino",kwaɾ.tʃˈiw
quar·til,adjetivo,kwaɾ.tʃˈiw
quar·ti·lhar,verbo,kwaɾ.tʃi.ʎˈa
quar·ti·lho,"nome masculino",kwaɾ.tʃˈi.ʎʊ
quar·ti·nho,"nome masculino",kwaɾ.tʃˈi.ɲʊ
quar·to,número,kwˈaɾ.tʊ
quar·to,"nome masculino",kwˈaɾ.tʊ
quar·to,número,kwˈaɾ.tʊ
"quar·to de fi·nal","nome masculino",kwˌaɾ.tʊ.dʒi.fi.nˈaw
"quar·tos de fi·nal","nome masculino",kwˌaɾ.tʊs.dʒi.fi.nˈaw
quart·zi·to,"nome masculino",kwaɾ.ti.zˈi.tʊ
quart·zo,"nome masculino",kwˈaɾ.tə.zʊ
qua·sar,"nome masculino",kwa.zˈaɾ
qua·se,advérbio,kwˈa.zi
"qua·ter·ná·ri· o",adjetivo,kwa.ter.nˈa.ɾjʊ
qua·tor·ze,"nome masculino",kwa.tˈoɾ.zi
qua·tor·ze,número,kwa.tˈoɾ.zi
"qua·tri·é·ni· o","nome masculino",kwa.tɾi.ˈɛ.njʊ
qua·tri·li·ão,"nome masculino",kwa.tɾi.li.ˈə̃w
qua·tro,"nome masculino",kwˈa.tɾʊ
qua·tro,número,kwˈaɾ.tʊ
qua·tro·cen·tis·ta,adjetivo,kwa.tɾo.sẽ.tʃˈis.tə
qua·tro·cen·tis·ta,"nome feminino",kwa.tɾo.sẽ.tʃˈis.tə
qua·tro·cen·tis·ta,"nome masculino",kwa.tɾo.sẽ.tʃˈis.tə
qua·tro·cen·tos,número,kwa.tɾo.sˈẽj.tʊs
qua·tro·cen·tos,"nome masculino",kwa.tɾo.sˈẽj.tʊs
quê,pronome,kˈe
que,artigo,kˈi
quê,"nome masculino",kˈe
que,conjunção,ki
que,advérbio,ki
que,pronome,ki
que,pronome,ki
que·be·quen·se,"nome feminino",ke.be.kˈẽj.si
que·be·quen·se,adjetivo,ke.be.kˈẽj.si
que·be·quen·se,"nome masculino",ke.be.kˈẽj.si
que·bra,"nome masculino",kˈɛ.bɾə
que·bra,"nome feminino",kˈɛ.bɾə
que·bra,adjetivo,kˈɛ.bɾə
que·bra-ca·be·ça,"nome masculino",kˌɛ.bɾə.ka.bˈe.sə
que·bra-ca·be·ças,"nome masculino",kˌɛ.bɾə.ka.bˈe.səs
que·bra-cos·tas,"nome masculino",kˌɛ.bɾə.kˈɔs.təs
que·bra-ge·lo,"nome masculino",kˌɛ.bɾə.ʒˈe.lʊ
que·bra-luz,"nome masculino",kˌɛ.bɾə.lˈus
que·bra-mar,"nome masculino",kˌɛ.bɾə.mˈaɾ
que·bra-no·zes,"nome masculino",kˌɛ.bɾə.nˈɔ.zis
que·bra·da,"nome feminino",ke.bɾˈa.də
que·bra·da·men·te,advérbio,ke.bɾa.da.mˈẽj.tʃi
que·bra·di·ço,adjetivo,ke.bɾa.dʒˈi.sʊ
que·bra·do,"nome masculino",ke.bɾˈa.dʊ
que·bra·do,adjetivo,ke.bɾˈa.dʊ
que·bra·men·to,"nome masculino",ke.bɾa.mˈẽj.tʊ
que·bran·ta·do,adjetivo,ke.bɾə̃.tˈa.dʊ
que·bran·tar,verbo,ke.bɾə̃.tˈa
que·bran·to,"nome masculino",ke.bɾˈə̃.tʊ
que·brar,verbo,ke.bɾˈa
que·brá·vel,adjetivo,ke.bɾˈa.vew
que·bro,"nome masculino",kˈɛ.bɾʊ
que·ca,"nome feminino",kˈɛ.kə
que·da,"nome feminino",kˈɛ.də
que·dar,verbo,ke.dˈa
que·de,advérbio,kˈɛ.dʒi
que·do,adjetivo,kˈe.dʊ
quei·ja·da,"nome feminino",kej.ʒˈa.də
quei·jar,verbo,kej.ʒˈa
quei·ja·ri·a,"nome feminino",kej.ʒa.ɾˈi.jə
quei·jei·ra,"nome feminino",kej.ʒˈej.ɾə
quei·jei·ro,adjetivo,kej.ʒˈej.ɾʊ
quei·jei·ro,"nome masculino",kej.ʒˈej.ɾʊ
quei·ji·nho,"nome masculino",kej.ʒˈi.ɲʊ
quei·jo,"nome masculino",kˈej.ʒʊ
quei·ma,"nome feminino",kˈej.mə
quei·ma,"nome masculino",kˈej.mə
quei·ma-rou·pa,"nome feminino",kˌej.mə.xˈo.pə
quei·ma·da,"nome feminino",kej.mˈa.də
quei·ma·de·la,"nome feminino",kej.ma.dˈɛ.lə
quei·ma·do,adjetivo,kej.mˈa.dʊ
quei·ma·do,"nome masculino",kej.mˈa.dʊ
quei·ma·dor,"nome masculino",kej.ma.dˈoɾ
quei·ma·dor,adjetivo,kej.ma.dˈoɾ
quei·ma·du·ra,"nome feminino",kej.ma.dˈu.ɾə
quei·mar,verbo,kej.mˈa
quei·mo,"nome masculino",kˈej.mʊ
quei·mo·so,adjetivo,kej.mˈo.zʊ
quei·ró,"nome feminino",kej.ɾˈɔ
quei·ro·ga,"nome feminino",kej.ɾˈɔ.gə
quei·xa,"nome feminino",kˈej.ʃə
quei·xa-cri·me,"nome feminino",kˌej.ʃə.kɾˈi.mi
quei·xa·da,"nome feminino",kej.ʃˈa.də
quei·xar,verbo,kej.ʃˈa
quei·xo,"nome masculino",kˈej.ʃʊ
quei·xo·sa,"nome feminino",kej.ʃˈɔ.zə
quei·xo·sa·men·te,advérbio,kej.ʃɔ.za.mˈẽj.tʃi
quei·xo·so,adjetivo,kej.ʃˈo.zʊ
quei·xo·so,"nome masculino",kej.ʃˈo.zʊ
quei·xu·me,"nome masculino",kej.ʃˈu.mi
que·jan·do,"nome masculino",ke.ʒˈə̃.dʊ
que·jan·do,adjetivo,ke.ʒˈə̃.dʊ
que·le,"nome masculino",kˈɛ.li
que·lha,"nome feminino",kˈe.ʎə
que·li·ma·ne,"nome feminino",ke.li.mˈə.ni
que·li·ma·ne,adjetivo,ke.li.mˈə.ni
que·li·ma·ne,"nome masculino",ke.li.mˈə.ni
quem,pronome,kˈeɲ
quem,pronome,kˈeɲ
quem,pronome,kˈeɲ
que·ni·a·na,"nome feminino",ke.njˈə.nə
que·ni·a·no,"nome masculino",ke.njˈə.nʊ
que·ni·a·no,adjetivo,ke.njˈə.nʊ
quen·tar,verbo,kẽ.tˈa
quen·te,adjetivo,kˈẽj.tʃi
quen·te,"nome masculino",kˈẽj.tʃi
quen·tu·ra,"nome feminino",kẽ.tˈu.ɾə
qué·pi,"nome masculino",kˈɛ.pi
que·que,adjetivo,kˈɛ.ki
que·que,"nome masculino",kˈɛ.ki
quer,conjunção,kˈeɾ
que·rar,verbo,ke.ɾˈa
que·ra·ti·te,"nome feminino",ke.ɾa.tʃˈi.tʃi
que·ra·to·to·mi·a,"nome feminino",ke.ɾa.tɔ.to.mˈi.jə
quer·co,"nome masculino",kwˈɛɾ.kʊ
que·re·la,"nome feminino",ke.ɾˈe.lə
que·re·lar,verbo,ke.ɾe.lˈa
que·re·na,"nome feminino",ke.ɾˈe.nə
que·re·nar,verbo,ke.ɾe.nˈa
que·ren·ça,"nome feminino",ke.ɾˈẽj.sə
que·ren·ci·ar,verbo,ke.ɾẽ.sjˈa
que·rer,"nome masculino",ke.ɾˈeɾ
que·rer,verbo,ke.ɾˈe
que·ri·da,"nome feminino",ke.ɾˈi.də
que·ri·do,"nome masculino",ke.ɾˈi.dʊ
que·ri·do,adjetivo,ke.ɾˈi.dʊ
quer·mes·se,"nome feminino",keɾ.mˈɛ.si
que·ro·se·ne,"nome masculino",ke.ɾo.zˈɛ.ni
que·ru·bim,"nome masculino",ke.ɾu.bˈiɲ
que·ru·bí·ni·co,adjetivo,ke.ɾu.bˈi.ni.kʊ
que·si·to,"nome masculino",ke.zˈi.tʊ
ques·tão,"nome feminino",kes.tˈə̃w
ques·ti·o·na·do,adjetivo,kes.tʃi.o.nˈa.dʊ
ques·ti·o·na·dor,"nome masculino",kes.tʃi.o.na.dˈoɾ
ques·ti·o·na·dor,adjetivo,kes.tʃi.o.na.dˈoɾ
ques·ti·o·na·do·ra,"nome feminino",kes.tʃi.o.na.dˈo.ɾə
ques·ti·o·na·men·to,"nome masculino",kes.tʃi.o.na.mˈẽj.tʊ
ques·ti·o·nar,verbo,kes.tʃi.o.nˈa
"ques·ti·o·ná·ri· o","nome masculino",kes.tʃi.o.nˈa.ɾjʊ
ques·ti·o·ná·vel,adjetivo,kes.tʃi.o.nˈa.vew
ques·ti·o·na·vel·men·te,advérbio,kes.tʃi.o.na.vew.mˈẽj.tʃi
ques·ti·ún·cu·la,"nome feminino",kes.tʃi.ˈũ.ku.lə
ques·tor,"nome masculino",kes.tˈoɾ
quet·zal,"nome masculino",ke.tə.zˈaw
que·zi·len·to,adjetivo,ke.zi.lˈẽj.tʊ
"que·zí·li· a","nome feminino",ke.zˈi.ljə
qui,"nome masculino",kˈi
qui·a·bo,"nome masculino",kjˈa.bʊ
qui·an·da,"nome feminino",kjˈə̃.də
qui·ba·la,"nome feminino","ki.bˈa.lə ou ki.bˈa.lə"
qui·ba·la,adjetivo,ki.bˈa.lə
qui·çá,advérbio,ki.sˈa
qui·che,"nome masculino",kˈi.ʃi
"quí·chu· a","nome masculino",kˈi.ʃwə
"quí·chu· a","nome feminino",kˈi.ʃwə
"quí·chu· a",adjetivo,kˈi.ʃwə
qui·co,"nome masculino",kˈi.kʊ
qui·con·go,"nome masculino","ki.kˈõ.gʊ ou ki.kˈõ.gʊ"
qui·con·go,adjetivo,ki.kˈõ.gʊ
qui·e·ta·ção,"nome feminino",ki.e.ta.sˈə̃w
qui·e·ta·men·te,advérbio,ki.ɛ.ta.mˈẽj.tʃi
qui·e·tar,verbo,ki.e.tˈa
qui·e·tis·mo,"nome masculino",ki.e.tʃˈiz.mʊ
qui·e·to,"nome masculino",ki.ˈɛ.tʊ
qui·e·to,adjetivo,ki.ˈɛ.tʊ
qui·e·tu·de,"nome feminino",ki.e.tˈu.dʒi
qui·la·pan·ga,"nome feminino",ki.la.pˈə̃.gə
qui·la·tar,verbo,ki.la.tˈa
qui·la·te,"nome masculino",ki.lˈa.tʃi
qui·lha,"nome feminino",kˈi.ʎə
qui·lhar,verbo,ki.ʎˈa
qui·lo,"nome masculino",kˈi.lʊ
qui·lo·ca·lo·ri·a,"nome feminino",ki.lo.ka.lo.ɾˈi.jə
qui·lo·gra·ma,"nome masculino",ki.lo.gɾˈə.mə
qui·lo·li·tro,"nome masculino",ki.lɔ.lˈi.tɾʊ
qui·lom·bo,"nome masculino",ki.lˈõ.bʊ
qui·lo·me·tra·gem,"nome feminino",ki.lo.me.tɾˈa.ʒeɲ
qui·lo·me·trar,verbo,ki.lo.me.tɾˈa
qui·lo·me·tri·ca·men·te,advérbio,ki.lo.mɛ.tɾi.ka.mˈẽj.tʃi
qui·lo·mé·tri·co,adjetivo,ki.lo.mˈɛ.tɾi.kʊ
qui·ló·me·tro,"nome masculino",ki.lˈɔ.me.tɾʊ
qui·lo·to·ne·la·da,"nome feminino",ki.lɔ.to.ne.lˈa.də
"qui·lo·vá·ti· o","nome masculino",ki.lɔ.vˈa.tʃjʊ
qui·lo·watt,"nome masculino",ki.lˈo.wat
quim·bo,"nome masculino",kˈĩ.bʊ
quim·bun·do,"nome masculino",kĩ.bˈũ.dʊ
qui·me·ra,"nome feminino",ki.mˈɛ.ɾə
qui·me·ri·ca·men·te,advérbio,ki.mɛ.ɾi.ka.mˈẽj.tʃi
qui·mé·ri·co,adjetivo,ki.mˈɛ.ɾi.kʊ
quí·mi·ca,"nome feminino",kˈi.mi.kə
qui·mi·ca·men·te,advérbio,ki.mi.ka.mˈẽj.tʃi
quí·mi·co,"nome masculino",kˈi.mi.kʊ
quí·mi·co,adjetivo,kˈi.mi.kʊ
qui·mi·o·pro·fi·la·xi·a,"nome feminino",ki.mi.o.pɾɔ.fi.la.ki.sˈi.jə
qui·mi·o·te·ra·pi·a,"nome feminino",ki.mi.o.te.ɾa.pˈi.jə
qui·mi·o·te·rá·pi·co,adjetivo,ki.mi.o.te.ɾˈa.pi.kʊ
qui·mo·no,"nome masculino",ki.mˈo.nʊ
qui·na,"nome feminino",kˈi.nə
qui·na·do,adjetivo,ki.nˈa.dʊ
qui·nar,verbo,ki.nˈa
quin·cho·so,"nome masculino",kĩ.ʃˈo.zʊ
quin·dim,"nome masculino",kĩ.dʒˈiɲ
quin·gui·la,"nome feminino",kĩɲ.gˈi.lə
qui·nhão,"nome masculino",ki.ɲˈə̃w
qui·nhen·ta,"nome feminino",ki.ɲˈẽj.tə
qui·nhen·tis·mo,"nome masculino",ki.ɲẽ.tʃˈiz.mʊ
qui·nhen·tis·ta,adjetivo,ki.ɲẽ.tʃˈis.tə
qui·nhen·tis·ta,"nome feminino",ki.ɲẽ.tʃˈis.tə
qui·nhen·tis·ta,"nome masculino",ki.ɲẽ.tʃˈis.tə
qui·nhen·tos,número,ki.ɲˈẽj.tʊs
qui·nhen·tos,"nome masculino",ki.ɲˈẽj.tʊs
qui·ni·no,"nome masculino",ki.nˈi.nʊ
qui·no,"nome masculino",kˈi.nʊ
"quin·qua·ge·ná·ri· a","nome feminino",kĩ.kwa.ʒe.nˈa.ɾjə
"quin·qua·ge·ná·ri· o","nome masculino",kĩ.kwa.ʒe.nˈa.ɾjʊ
"quin·qua·ge·ná·ri· o",adjetivo,kĩ.kwa.ʒe.nˈa.ɾjʊ
quin·qua·gé·si·ma,"nome feminino",kĩ.kwa.ʒˈɛ.zi.mə
quin·qua·gé·si·mo,número,"kĩ.kwa.ʒˈɛ.zi.mʊ ou kĩ.kwa.ʒˈɛ.zi.mʊ"
quin·qua·gé·si·mo,"nome masculino",kĩ.kwa.ʒˈɛ.zi.mʊ
quin·que·nal,adjetivo,kĩ.ke.nˈaw
quin·que·nal,"nome masculino",kĩ.ke.nˈaw
quin·que·nal·men·te,advérbio,kĩ.ke.naw.mˈẽj.tʃi
"quin·qué·ni· o","nome masculino",kĩ.kˈɛ.njʊ
quin·qui·lha·ri·a,"nome feminino",kĩ.ki.ʎa.ɾˈi.jə
quin·ta,"nome feminino",kˈĩ.tə
quin·tã,adjetivo,kĩ.tˈə̃
quin·tã,"nome feminino",kĩ.tˈə̃
quin·ta-co·lu·na,"nome feminino",kˌĩ.tə.ko.lˈu.nə
"quin·ta-es·sên·ci· a","nome feminino",kˌĩ.tə.e.sˈẽj.sjə
quin·ta-fei·ra,"nome feminino",kˌĩ.tə.fˈej.ɾə
quin·tal,"nome masculino",kĩ.tˈaw
quin·ta·lão,"nome masculino",kĩ.ta.lˈə̃w
quin·ta·nis·ta,"nome masculino","kĩ.ta.nˈis.tə ou kĩ.ta.nˈis.tə"
quin·ta·nis·ta,adjetivo,kĩ.ta.nˈis.tə
quin·ta·no,adjetivo,kĩ.tˈə.nʊ
quin·tão,"nome masculino",kĩ.tˈə̃w
quin·tão,adjetivo,kĩ.tˈə̃w
quin·tar,verbo,kĩ.tˈa
quin·ta·ro·la,"nome feminino",kĩ.ta.ɾˈɔ.lə
quin·tei·ro,"nome masculino",kĩ.tˈej.ɾʊ
quin·te·to,"nome masculino",kĩ.tˈe.tʊ
quin·ti·li·a·no,adjetivo,kĩ.tʃi.ljˈə.nʊ
quin·to,número,kˈĩ.tʊ
quin·to,"nome masculino",kˈĩ.tʊ
quin·to,número,kˈĩ.tʊ
quin·tu·pli·ca·ção,"nome feminino",kĩ.tu.pli.ka.sˈə̃w
quin·tu·pli·car,verbo,kĩ.tu.pli.kˈa
quín·tu·plo,número,kˈĩ.tu.plʊ
quín·tu·plo,adjetivo,kˈĩ.tu.plʊ
quín·tu·plo,"nome masculino",kˈĩ.tu.plʊ
quin·ze,"nome masculino",kˈĩ.zi
quin·ze,número,kˈĩ.zi
quin·ze·na,"nome feminino",kĩ.zˈe.nə
quin·ze·nal,adjetivo,kĩ.ze.nˈaw
quin·ze·nal·men·te,advérbio,kĩ.ze.naw.mˈẽj.tʃi
"quin·ze·ná·ri· o","nome masculino",kĩ.ze.nˈa.ɾjʊ
qui·o·co,"nome masculino",ki.ˈo.kʊ
qui·o·co,adjetivo,ki.ˈo.kʊ
qui·os·que,"nome masculino",ki.ˈɔs.ki
qui·pro·quó,"nome masculino",kwi.pɾɔ.kwˈɔ
qui·ral,adjetivo,ki.ɾˈaw
qui·ra·li·da·de,"nome feminino",ki.ɾa.li.dˈa.dʒi
quir·guiz,adjetivo,kiɾ.gwˈis
quir·guiz,"nome feminino",kiɾ.gwˈis
quir·guiz,"nome masculino",kiɾ.gwˈis
qui·ro·ga,"nome feminino",ki.ɾˈɔ.gə
qui·ro·man·te,"nome feminino",ki.ɾo.mˈə̃.tʃi
qui·ro·man·te,"nome masculino",ki.ɾo.mˈə̃.tʃi
quis·san·ge,"nome masculino",ki.sˈə̃.ʒi
quis·to,"nome masculino",kˈis.tʊ
quis·to,adjetivo,kˈis.tʊ
qui·ta,"nome feminino",kˈi.tə
qui·ta·ção,"nome feminino",ki.ta.sˈə̃w
qui·tan·da,"nome feminino",ki.tˈə̃.də
qui·tan·dar,verbo,ki.tə̃.dˈa
qui·tar,verbo,ki.tˈa
qui·te,adjetivo,kˈi.tʃi
qui·te,"nome masculino",kˈi.tʃi
qui·te·men·te,advérbio,ki.te.mˈẽj.tʃi
qui·to,"nome masculino",kˈi.tʊ
qui·tó,"nome masculino",ki.tˈɔ
qui·vi,"nome masculino",ki.vˈi
qui·xi·bá,"nome masculino",ki.ʃi.bˈa
qui·xo·tes·ca·men·te,advérbio,ki.ʃo.tes.ka.mˈẽj.tʃi
qui·xo·tes·co,adjetivo,ki.ʃo.tˈes.kʊ
